Lem-Amaze!,"""When It's Ready""",None,"Strategy, Adventure, Indie, Casual, Simulation"
Dear Mom: My Letter to You,TBA,None,"Emotional, Visual Novel, Anime, Cute, Story Rich, Colorful, Simulation, Singleplayer, Dating Sim, Narration, Comedy, RPG, Female Protagonist, Romance, Funny, Choose Your Own Adventure, Exploration, Adventure, 2D, Choices Matter"
LoveSick Darlings,2022,None,"Visual Novel, Anime, Romance, Dating Sim, Choices Matter, Story Rich, Drama, Multiple Endings, Nonlinear, Choose Your Own Adventure, Atmospheric, Conversation, Casual, Indie, Simulation, 2D, Hand-drawn, Crowdfunded, First-Person, Singleplayer"
Reefland,Summer 2022,None,"Building, Relaxing, Colorful, City Builder, Stylized, Puzzle, Atmospheric, Strategy, Cute, Casual, Emotional, Hex Grid, Procedural Generation, Family Friendly, Simulation, Turn-Based Strategy, Minimalist, Singleplayer, Base Building, Sandbox"
Respawn Demo,"31 Dec, 2024",None,Violent
Whim,We'll keep you posted,None,"Metroidvania, Precision Platformer, Exploration, Platformer, Action-Adventure, 2D, Multiple Endings, Action, Nonlinear, Open World, Minimalist, Pixel Graphics, Adventure, Fantasy, 1980s, Retro, Singleplayer, Indie"
Deceive Inc.,Coming Soon,None,"Action, Indie, FPS, Stealth, PvP, First-Person, Multiplayer, Competitive"
VanillaBeast: Ace in the Hole,Q4 2023,None,"Action, Adventure, Action-Adventure, 2D Platformer, Top-Down Shooter, 2D, Top-Down, Combat, Conversation, Hack and Slash, Inventory Management, Narration, Singleplayer, Nudity, Indie, Arcade, Beat 'em up, Hand-drawn, Pixel Graphics, Third Person"
Dragluttony,Sep 2023,None,"Family Friendly, 2D Fighter, Local Multiplayer, Fighting, Action, Colorful, Cartoony, Arcade, Multiplayer, Party Game, 4 Player Local, Fantasy, Indie, Controller, Strategy, Casual, Soundtrack, Physics, Dragons, Comedy"
Love Me Forever,TBA,None,"Puzzle, Exploration, Dark Humor, Romance, JRPG, Funny, Cute, RPGMaker, Adventure, Memes, RPG, Choices Matter, 2D, Indie, Singleplayer, Logic, Multiple Endings, Cartoony, Psychological, Psychological Horror"
Sweetlads' Werewolf,TBA,None,"Multiplayer, Online Co-Op, Co-op, Party Game, Social Deduction, Werewolves, Strategy, PvP, Mystery, Team-Based, Casual, Survival, RPG, Horror, Tactical RPG, Medieval, 2D, Cinematic, Party, Board Game"
Elysium Above 履云录,Q3 2021,None,"RPG, Turn-Based Tactics, JRPG, Strategy, Interactive Fiction, Turn-Based Strategy, LGBTQ+, 3D, Anime, Third Person, Cute, Alternate History, Wargame, Story Rich, Historical, Adventure, Multiple Endings, Singleplayer, Indie, Early Access"
燃烧的彩虹：绣球和你都会接住之姐姐中了老龄化病毒，  而看起来天然糊涂蛋的妹妹该如何对决拥有专属BGM的『ShiTi·孙咲川』＆『TanKe·桥碧萝』＆『人间毒药·菜菜子』  ★还有人支持艺术吗★   Burning Rainbow！,"10 Dec, 2019",None,"Gore, RPG, Violent, Indie, Adventure, Casual, Simulation, Nudity, RPGMaker, Dark, Fantasy, Story Rich, Visual Novel, Great Soundtrack, Dark Humor, Multiple Endings, Female Protagonist, Memes, Dark Comedy, Pixel Graphics"
Warriors Heaven,"18 Jan, 2022",None,"JRPG, Tactical RPG, Turn-Based Tactics, PvE, Turn-Based Strategy, Party-Based RPG, RPG, Strategy RPG, Strategy, Arcade, 2D, Post-apocalyptic, Turn-Based Combat, Colorful, Pixel Graphics, Fantasy, Tactical, Class-Based, Score Attack, Combat"
Attack on I-Ching  进击的易经,"23 Jul, 2019",None,"RPG, Adventure, Indie, Strategy, Action, Education, Moddable, Retro, Anime, Funny, Singleplayer, Cartoon, Great Soundtrack, RPGMaker"
Tales of Escape - Cold As Ice,"20 Oct, 2017","Overall user reviews:
Mostly Negative
						(45 reviews)","Adventure, Indie, Casual"
Is Simon There?,"6 May, 2022",None,"Horror, Psychological Horror, Story Rich, Realistic, Dark, Puzzle, Walking Simulator, Thriller, Collectathon, Atmospheric, 3D, Third Person, Linear, Casual, Multiple Endings, Adventure, Singleplayer, Indie"
Fishing Planet: Deluxe Pack,"4 Nov, 2019","Overall user reviews:
2 user reviews","Free to Play, Massively Multiplayer, Simulation, Sports"
Fishing Planet: Mighty Carp Tournament Pack,"6 Sep, 2019","Overall user reviews:
9 user reviews","Free to Play, Massively Multiplayer, Simulation, Sports"
Carcassonne - Winter and Gingerbread Man,"19 Dec, 2018","Overall user reviews:
9 user reviews","Strategy, Casual"
Picross Bonbon - Nonogram,"20 Jun, 2019","Overall user reviews:
Mostly Negative
						(11 reviews)","Casual, Puzzle"
New Lands 2 Collector's Edition,"8 Mar, 2022","Overall user reviews:
1 user reviews","Casual, Simulation, Strategy, Adventure, Indie, Singleplayer, Time Management"
Would you like to run an idol café? 2,"27 Sep, 2021","Overall user reviews:
9 user reviews","Anime, Simulation, Visual Novel, 2D, Comedy, Funny, Text-Based, Conversation, Nudity, Linear, Singleplayer"
Boyfriend Dungeon Original Soundtrack,"11 Aug, 2021","Overall user reviews:
4 user reviews","Indie, Simulation"
Zombidle - Berzerk Pack,"6 May, 2019","Overall user reviews:
1 user reviews","Strategy, Free to Play, Indie, Casual"
FORCED SHOWDOWN - Deluxe Edition Content,"29 Mar, 2016","Overall user reviews:
8 user reviews","Strategy, Action, RPG, Indie"
Volcano Eruption,"7 Nov, 2018","Overall user reviews:
Mostly Negative
						(12 reviews)","Simulation, VR"
Succubus - Soundtrack,"16 Oct, 2021","Overall user reviews:
7 user reviews","Action, Adventure, Demons, Horror, Psychedelic, Female Protagonist"
Save the Halloween,"10 Nov, 2017","Overall user reviews:
Mostly Negative
						(24 reviews)","Adventure, Indie, Casual"
Please,"24 Jun, 2017","Overall user reviews:
Mostly Negative
						(17 reviews)","Action, Adventure, Indie, Psychological Horror, Horror, Experimental, Action-Adventure, Exploration, Interactive Fiction, Walking Simulator, FPS, First-Person, 3D, Realistic, Thriller, Atmospheric, Dark, Conversation, Singleplayer, Short"
WolfQuest Original Soundtrack,"10 Dec, 2019","Overall user reviews:
8 user reviews","Simulation, Action, RPG"
"Nights of Azure 2 - Side story, The Foreigner in a Wonderland of Sweets","17 Nov, 2017",None,RPG
Kaiju Wars Soundtrack,"29 Apr, 2022",None,
"EARTH DEFENSE FORCE: WORLD BROTHERS - Ranger (EDF4), Omega Team Colors & Special Gear","27 May, 2021","Overall user reviews:
1 user reviews",Action
Sakura Alien,"10 Jan, 2022","Overall user reviews:
7 user reviews","Simulation, Anime, Visual Novel, Cute, 2D, Comedy, Modern, Romance, Sexual Content, Space, Funny, Linear, Text-Based, Multiple Endings, Singleplayer"
True Lover's Knot,"19 Nov, 2015","Overall user reviews:
Mostly Negative
						(44 reviews)","Visual Novel, Anime, Great Soundtrack, Story Rich, Match 3, Indie, Casual, Colorful, Funny, Simulation, Female Protagonist, Puzzle, Otome, Romance"
Fishing Planet: Feeder Dream Pack,"19 Dec, 2018","Overall user reviews:
7 user reviews","Simulation, Sports, Free to Play, Massively Multiplayer"
Dignified Fantasy Music Vol.2,"24 Aug, 2017",None,"Design & Illustration, Web Publishing"
Tech Corp.,"25 Jul, 2019","Overall user reviews:
Mostly Negative
						(195 reviews)","Simulation, Strategy, Management, Indie, Casual, Early Access, Economy, Singleplayer, Crafting, Sandbox, Family Friendly, Software, Isometric, Replay Value, Addictive, Great Soundtrack"
SENRAN KAGURA Peach Ball - SENRAN KAGURA PBS Stage BGM,"14 Aug, 2019",None,Casual
WWE 2K22 nWo 4-Life Bonus Pack,"31 Mar, 2022","Overall user reviews:
7 user reviews","Simulation, Sports, Co-op, PvP, Local Co-Op"
迷雾之夏The Vigilant Villa-叶冰 艾米 臧伟 贾文桦番外,"4 Sep, 2020","Overall user reviews:
1 user reviews","Adventure, RPG, Indie, Casual, Visual Novel, Anime, Detective, Word Game, Text-Based"
Christmas Santa Troubles,"24 Apr, 2018","Overall user reviews:
Mostly Negative
						(13 reviews)","Adventure, Indie, Casual, Sports"
RAD - Arcade Style Pack,"19 Aug, 2019","Overall user reviews:
2 user reviews",Action
Offworld Trading Company - Conspicuous Consumption DLC,"9 Oct, 2017","Overall user reviews:
5 user reviews","Strategy, Indie, Simulation, Building, Moddable, RTS, PvP, Real-Time, 3D, Economy, PvE, Management"
Super Jigsaw Puzzle: Generations - Sweets Puzzles,"13 Mar, 2020","Overall user reviews:
1 user reviews","Indie, Casual, Strategy, Free to Play, Simulation, Relaxing, Puzzle, 2D, Difficult, Atmospheric, Singleplayer, Replay Value, Family Friendly, Board Game"
秋叶|Autumn leaves,"28 Sep, 2018","Overall user reviews:
Mostly Negative
						(18 reviews)","Casual, RPG, Visual Novel, Anime, Story Rich, Romance"
Chocolate makes you happy: Valentine's Day,"15 Jan, 2019","Overall user reviews:
7 user reviews","Casual, Indie, Puzzle, Classic, Fast-Paced, Side Scroller, Relaxing, Old School, Physics, Retro, Difficult, Singleplayer, Short, Stylized, Colorful, Abstract, Replay Value, Cute, Family Friendly, 2D"
Chocolate makes you happy: Easter,"5 Apr, 2019","Overall user reviews:
6 user reviews","Indie, Casual, Puzzle, Physics, Retro, Difficult, Singleplayer, Short, Stylized, Colorful, Abstract, Replay Value, Cute, Family Friendly, Classic, Fast-Paced, Side Scroller, 2D, Old School, Relaxing"
Bepuzzled Jigsaw Puzzle: Sweets,"12 Jul, 2019",None,"Casual, Puzzle"
The Caligula Effect: Overdose - Digital Soundtrack,"12 Mar, 2019",None,RPG
Chocolate makes you happy: St.Patrick's Day,"6 Feb, 2019","Overall user reviews:
7 user reviews","Indie, Casual, Relaxing, Puzzle, Fast-Paced, Side Scroller, 2D, Physics, Retro, Difficult, Singleplayer, Short, Stylized, Colorful, Abstract, Replay Value, Cute, Family Friendly, Old School, Classic"
Chocolate makes you happy: Lunar New Year,"5 Mar, 2019","Overall user reviews:
6 user reviews","Indie, Casual, Relaxing, Puzzle, Classic, Fast-Paced, Side Scroller, 2D, Old School, Physics, Retro, Difficult, Singleplayer, Short, Stylized, Colorful, Abstract, Replay Value, Cute, Family Friendly"
Last Hope on Earth,"1 Nov, 2020","Overall user reviews:
Mostly Negative
						(24 reviews)","Adventure, 3D, Action, Action-Adventure, Exploration, Base Building, Survival, Shooter, Open World Survival Craft, FPS, First-Person, Crafting, Open World, Multiplayer, Early Access, RPG, Sandbox, Collectathon, Third-Person Shooter, Third Person"
The Legions of Rome,"13 Sep, 2016","Overall user reviews:
Mostly Negative
						(40 reviews)","Casual, Simulation, Strategy, Indie"
Fire On Fight : Online Multiplayer Shooter,"15 Mar, 2022","Overall user reviews:
7 user reviews","Early Access, Multiplayer, Hero Shooter, FPS, Battle Royale, Third-Person Shooter, First-Person, Third Person, Shooter, 3D Platformer, Wargame, PvP, Action, Platformer, Arcade, PvE, Cold War, Post-apocalyptic, 3D Fighter, Realistic"
Tools Up! Garden Party – Season Pass,"14 Apr, 2021","Overall user reviews:
9 user reviews","Action, Adventure, Indie, Casual, Simulation"
Candy Match 3,"9 Feb, 2022","Overall user reviews:
3 user reviews","Casual, Indie, Puzzle, Match 3, 2D, Relaxing, Score Attack, Singleplayer"
Blood of Steel:Ladies on the Battlefield,"20 Dec, 2020","Overall user reviews:
6 user reviews","Free to Play, Massively Multiplayer, Strategy, Action, Gore, Violent, Grand Strategy, War, MOBA, Wargame"
WunderAwesomeSound,"27 Jul, 2018",None,"Adventure, Indie, Simulation"
Unicorn and Sweets,"17 May, 2021","Overall user reviews:
7 user reviews","Turn-Based Tactics, Clicker, Match 3, Puzzle, Casual, Perma Death, Point & Click, Strategy, Arcade, Side Scroller, 2D, Cute, Third Person, Cooking, Relaxing, Family Friendly, Nonlinear, Choices Matter, Minimalist, Cartoony"
RPG Maker MZ - Meal Time Tileset - Modern edition,"16 Mar, 2022","Overall user reviews:
1 user reviews","RPG, Web Publishing, Design & Illustration, 2D, Pixel Graphics, 2D Platformer, RPGMaker, Modern"
Lost In Sweets,"31 Oct, 2019","Overall user reviews:
4 user reviews","Simulation, Indie, Casual, Cute"
Cat Powered UFO,"4 May, 2022","Overall user reviews:
1 user reviews","RPG, Funny, Short, Colorful, Soundtrack, Psychedelic, Stylized, Cute, Memes, Top-Down, Cartoony, Action RPG, Puzzle, Old School, Pixel Graphics, Comedy, 2D, Action-Adventure, Cats, Dark Humor"
The D-T.E.A.M.,"15 Apr, 2022","Overall user reviews:
6 user reviews","Early Access, 3D Platformer, Arcade, PvE, Singleplayer, Comedy, Tanks, Controller, Third Person, Shooter, Action-Adventure, Action, Vehicular Combat, Adventure, Mining, War, Combat, Score Attack, Platformer, Third-Person Shooter"
Sakura Forest Girls 3,"15 Nov, 2021","Overall user reviews:
9 user reviews","Anime, Visual Novel, Simulation, Female Protagonist, Romance, 2D, Text-Based, Sexual Content, Emotional, Conversation, Multiple Endings, Singleplayer, LGBTQ+"
Throne of Fate - CYBORG,"21 Oct, 2020",None,"Action, Adventure, RPG, Indie"
Candy Raid: The Factory,"1 Oct, 2018","Overall user reviews:
7 user reviews","Indie, Casual, Puzzle, Exploration, Old School, Singleplayer, Cartoony, Stylized, CRPG, Top-Down Shooter, Cute, Top-Down, Family Friendly, Logic, Multiple Endings, Female Protagonist, Silent Protagonist"
Mixed Feelings: While You Were Away (Yaoi BL Visual Novel),"24 Mar, 2022","Overall user reviews:
7 user reviews","Casual, Dating Sim, Interactive Fiction, Visual Novel, 2D, Anime, Text-Based, Drama, LGBTQ+, Emotional, Indie, Simulation, Romance, Multiple Endings, Narration, Story Rich, Singleplayer"
NVL - Sexy Elisa Pack,"7 Aug, 2018","Overall user reviews:
7 user reviews","Casual, Strategy, Adventure, RPG, Indie, Sexual Content, Hentai, Anime, JRPG, Cute, RPGMaker, Female Protagonist, Singleplayer, Memes, Puzzle, Story Rich, Arcade, Visual Novel, Match 3"
Letters - a written adventure Soundtrack,"9 Feb, 2022",None,
Solitaire Bonbon,"28 Feb, 2022","Overall user reviews:
1 user reviews","Casual, Card Game, Singleplayer, Solitaire, Adventure, Indie"
Food Dream Factory 梦想的美食世界：研发美食开心制作糖果模拟经营养成,Oct 2018,"Overall user reviews:
3 user reviews","Strategy, Indie, Casual, Simulation, Early Access"
Rubber Ducky and the Rainbow Gun OST,"15 Dec, 2015","Overall user reviews:
1 user reviews","Action, Indie"
Gingerbread Story,"22 Mar, 2018",None,"Casual, Match 3"
Rocksmith® 2014 – Mötley Crüe Song Pack,"15 Dec, 2015","Overall user reviews:
2 user reviews","Casual, Simulation"
Unicorn and Sweets 2,"9 Jun, 2021","Overall user reviews:
8 user reviews","Side Scroller, Hidden Object, Match 3, Puzzle, Strategy, Point & Click, Arcade, 2D, 3D, Third Person, Cooking, Horses, Casual, Relaxing, Nonlinear, Minimalist, Hand-drawn, Stylized, Colorful, Family Friendly"
Dungeon Defenders II - Burning Souls Pack,"28 Oct, 2016","Overall user reviews:
4 user reviews","Strategy, Action, Free to Play, RPG, Indie"
Choco Pixel,"11 Dec, 2019","Overall user reviews:
8 user reviews","Indie, Casual, Puzzle, Pixel Graphics, Retro, Singleplayer, Colorful, Cute, Family Friendly, Top-Down, Abstract, Replay Value, Short, Stylized, Difficult, Fast-Paced, 2D, Old School, Relaxing, Classic"
PING REDUX,"16 Oct, 2019","Overall user reviews:
1 user reviews",Indie
The Typing of the Dead: Overkill - Love at First Bite DLC,"12 Feb, 2014","Overall user reviews:
4 user reviews","Action, Typing, Zombies, Comedy, Horror, FPS"
Choco Pixel 4,"7 Apr, 2020","Overall user reviews:
2 user reviews","Indie, Casual, 2D, Old School, Pixel Graphics, Retro, Difficult, Singleplayer, Short, Stylized, Colorful, Abstract, Replay Value, Cute, Family Friendly, Relaxing, Puzzle, Classic, Fast-Paced, Side Scroller"
Choco Pixel D,"28 Dec, 2020","Overall user reviews:
3 user reviews","Indie, Casual, Fast-Paced, 2D, Old School, Pixel Graphics, Retro, Difficult, Singleplayer, Short, Stylized, Colorful, Abstract, Replay Value, Cute, Top-Down, Family Friendly, Relaxing, Puzzle, Classic"
Choco Pixel X,"18 Mar, 2021","Overall user reviews:
3 user reviews","Casual, 2D, Cute, Pixel Graphics, Stylized, Colorful, Singleplayer, Indie, Top-Down, Family Friendly, Short, Retro, Difficult, Abstract, Replay Value, Old School, Classic, Fast-Paced, Relaxing, Puzzle"
Choco Pixel 2,"3 Feb, 2020","Overall user reviews:
3 user reviews","Indie, Casual, Puzzle, 2D, Old School, Pixel Graphics, Retro, Difficult, Funny, Singleplayer, Short, Stylized, Colorful, Abstract, Replay Value, Cute, Classic, Fast-Paced, Relaxing, Family Friendly"
Candy Maker,"29 Nov, 2021",None,"Simulation, Immersive Sim, Sandbox, 3D, Alternate History, Singleplayer, Indie, Early Access, 6DOF, RPG"
Rocksmith® 2014 – Aerosmith Song Pack,"7 Jan, 2014",None,"Casual, Simulation"
Lost Dimension: All Costumes Bundle,"30 Oct, 2017","Overall user reviews:
3 user reviews","Strategy, RPG"
Choco Pixel 5,"14 May, 2020","Overall user reviews:
3 user reviews","Indie, Casual, 2D, Old School, Pixel Graphics, Retro, Difficult, Singleplayer, Short, Stylized, Colorful, Abstract, Replay Value, Cute, Family Friendly, Relaxing, Puzzle, Classic, Fast-Paced, Side Scroller"
Choco Pixel 7,"12 Jul, 2020","Overall user reviews:
3 user reviews","Indie, Casual, Puzzle, 2D, Old School, Pixel Graphics, Retro, Difficult, Singleplayer, Short, Stylized, Colorful, Abstract, Relaxing, Cute, Family Friendly, Logic, Beautiful, Classic, Fast-Paced"
Rocksmith® 2014 Edition – Remastered – Classic Song Pack,"28 Mar, 2017",None,"Casual, Simulation"
Khimera: Puzzle Island Soundtrack,"29 Nov, 2020","Overall user reviews:
1 user reviews",
Kindred Spirits on the Roof Original Soundtrack,"29 Oct, 2018","Overall user reviews:
3 user reviews",Adventure
OshiRabu: Waifus Over Husbandos - Akuru & Ren's Exchange Diary,"9 Apr, 2021","Overall user reviews:
4 user reviews",
Taimumari — Soundtrack,"25 Dec, 2015","Overall user reviews:
3 user reviews","Action, Indie, Soundtrack"
Factory of Sweets,"8 Jul, 2020",None,"Casual, Arcade, 2D, Relaxing, Puzzle, Abstract, Singleplayer, Indie, Classic"
Rocksmith® 2014 Edition – Remastered – Jimmy Eat World - “Sweetness”,"27 Nov, 2018",None,"Casual, Simulation"
Choco Pixel S,"8 Nov, 2020","Overall user reviews:
3 user reviews","Casual, 2D, Cute, Pixel Graphics, Indie, Colorful, Singleplayer, Short, Stylized, Replay Value, Retro, Difficult, Old School, Relaxing, Puzzle, Classic, Family Friendly, Fast-Paced, Top-Down, Abstract"
